week_ending,age_band,observed_deaths,edition_year,is_final,source_filename
2023-12-15,85+,4861,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-12-22,85+,5468,2023,False,2023_publicationfileweek522023rerun.xlsx
2023-12-29,85+,3052,2023,False,2023_publicationfileweek522023rerun.xlsx
2024-01-05,85+,4945,2024,False,2024_weeklydeathsweek522024.xlsx
2024-01-12,85+,5665,2024,False,2024_weeklydeathsweek522024.xlsx
2024-01-19,85+,5209,2024,False,2024_weeklydeathsweek522024.xlsx
2024-01-26,85+,5213,2024,False,2024_weeklydeathsweek522024.xlsx
2024-02-02,85+,5156,2024,False,2024_weeklydeathsweek522024.xlsx
2024-02-09,85+,5134,2024,False,2024_weeklydeathsweek522024.xlsx
2024-02-16,85+,4686,2024,False,2024_weeklydeathsweek522024.xlsx
2024-02-23,85+,4743,2024,False,2024_weeklydeathsweek522024.xlsx
2024-03-01,85+,4473,2024,False,2024_weeklydeathsweek522024.xlsx
2024-03-08,85+,4612,2024,False,2024_weeklydeathsweek522024.xlsx
2024-03-15,85+,4441,2024,False,2024_weeklydeathsweek522024.xlsx
2024-03-22,85+,4509,2024,False,2024_weeklydeathsweek522024.xlsx
2024-03-29,85+,3738,2024,False,2024_weeklydeathsweek522024.xlsx
2024-04-05,85+,3894,2024,False,2024_weeklydeathsweek522024.xlsx
2024-04-12,85+,4907,2024,False,2024_weeklydeathsweek522024.xlsx
2024-04-19,85+,4685,2024,False,2024_weeklydeathsweek522024.xlsx
2024-04-26,85+,4336,2024,False,2024_weeklydeathsweek522024.xlsx
2024-05-03,85+,4363,2024,False,2024_weeklydeathsweek522024.xlsx
2024-05-10,85+,3791,2024,False,2024_weeklydeathsweek522024.xlsx
2024-05-17,85+,4374,2024,False,2024_weeklydeathsweek522024.xlsx
2024-05-24,85+,4213,2024,False,2024_weeklydeathsweek522024.xlsx
2024-05-31,85+,3368,2024,False,2024_weeklydeathsweek522024.xlsx
2024-06-07,85+,4180,2024,False,2024_weeklydeathsweek522024.xlsx
2024-06-14,85+,3929,2024,False,2024_weeklydeathsweek522024.xlsx
2024-06-21,85+,4081,2024,False,2024_weeklydeathsweek522024.xlsx
2024-06-28,85+,4083,2024,False,2024_weeklydeathsweek522024.xlsx
2024-07-05,85+,4051,2024,False,2024_weeklydeathsweek522024.xlsx
2024-07-12,85+,4029,2024,False,2024_weeklydeathsweek522024.xlsx
2024-07-19,85+,3901,2024,False,2024_weeklydeathsweek522024.xlsx
2024-07-26,85+,3906,2024,False,2024_weeklydeathsweek522024.xlsx
2024-08-02,85+,3907,2024,False,2024_weeklydeathsweek522024.xlsx
2024-08-09,85+,3809,2024,False,2024_weeklydeathsweek522024.xlsx
2024-08-16,85+,3715,2024,False,2024_weeklydeathsweek522024.xlsx
2024-08-23,85+,3717,2024,False,2024_weeklydeathsweek522024.xlsx
2024-08-30,85+,3075,2024,False,2024_weeklydeathsweek522024.xlsx
2024-09-06,85+,3882,2024,False,2024_weeklydeathsweek522024.xlsx
2024-09-13,85+,3625,2024,False,2024_weeklydeathsweek522024.xlsx
2024-09-20,85+,3520,2024,False,2024_weeklydeathsweek522024.xlsx
2024-09-27,85+,3862,2024,False,2024_weeklydeathsweek522024.xlsx
2024-10-04,85+,4085,2024,False,2024_weeklydeathsweek522024.xlsx
2024-10-11,85+,4136,2024,False,2024_weeklydeathsweek522024.xlsx
2024-10-18,85+,4262,2024,False,2024_weeklydeathsweek522024.xlsx
2024-10-25,85+,4333,2024,False,2024_weeklydeathsweek522024.xlsx
2024-11-01,85+,4127,2024,False,2024_weeklydeathsweek522024.xlsx
2024-11-08,85+,4451,2024,False,2024_weeklydeathsweek522024.xlsx
2024-11-15,85+,4360,2024,False,2024_weeklydeathsweek522024.xlsx
2024-11-22,85+,4290,2024,False,2024_weeklydeathsweek522024.xlsx
2024-11-29,85+,4381,2024,False,2024_weeklydeathsweek522024.xlsx
2024-12-06,85+,4540,2024,False,2024_weeklydeathsweek522024.xlsx
2024-12-13,85+,4836,2024,False,2024_weeklydeathsweek522024.xlsx
2024-12-20,85+,5049,2024,False,2024_weeklydeathsweek522024.xlsx
2024-12-27,85+,2947,2024,False,2024_weeklydeathsweek522024.xlsx
2025-01-03,85+,1999,2025,False,2025_weeklydeathsweek522025.xlsx
2025-01-10,85+,2810,2025,False,2025_weeklydeathsweek522025.xlsx
2025-01-17,85+,2602,2025,False,2025_weeklydeathsweek522025.xlsx
2025-01-24,85+,2636,2025,False,2025_weeklydeathsweek522025.xlsx
2025-01-31,85+,2562,2025,False,2025_weeklydeathsweek522025.xlsx
2025-02-07,85+,2500,2025,False,2025_weeklydeathsweek522025.xlsx
2025-02-14,85+,2281,2025,False,2025_weeklydeathsweek522025.xlsx
2025-02-21,85+,2110,2025,False,2025_weeklydeathsweek522025.xlsx
2025-02-28,85+,2210,2025,False,2025_weeklydeathsweek522025.xlsx
2025-03-07,85+,2187,2025,False,2025_weeklydeathsweek522025.xlsx
2025-03-14,85+,2154,2025,False,2025_weeklydeathsweek522025.xlsx
2025-03-21,85+,2184,2025,False,2025_weeklydeathsweek522025.xlsx
2025-03-28,85+,2000,2025,False,2025_weeklydeathsweek522025.xlsx
2025-04-04,85+,2069,2025,False,2025_weeklydeathsweek522025.xlsx
2025-04-11,85+,1877,2025,False,2025_weeklydeathsweek522025.xlsx
2025-04-18,85+,1689,2025,False,2025_weeklydeathsweek522025.xlsx
2025-04-25,85+,1624,2025,False,2025_weeklydeathsweek522025.xlsx
2025-05-02,85+,2265,2025,False,2025_weeklydeathsweek522025.xlsx
2025-05-09,85+,1750,2025,False,2025_weeklydeathsweek522025.xlsx
2025-05-16,85+,2024,2025,False,2025_weeklydeathsweek522025.xlsx
2025-05-23,85+,1933,2025,False,2025_weeklydeathsweek522025.xlsx
2025-05-30,85+,1525,2025,False,2025_weeklydeathsweek522025.xlsx
2025-06-06,85+,1981,2025,False,2025_weeklydeathsweek522025.xlsx
2025-06-13,85+,1934,2025,False,2025_weeklydeathsweek522025.xlsx
2025-06-20,85+,1890,2025,False,2025_weeklydeathsweek522025.xlsx
2025-06-27,85+,1829,2025,False,2025_weeklydeathsweek522025.xlsx
2025-07-04,85+,1735,2025,False,2025_weeklydeathsweek522025.xlsx
2025-07-11,85+,1756,2025,False,2025_weeklydeathsweek522025.xlsx
2025-07-18,85+,1693,2025,False,2025_weeklydeathsweek522025.xlsx
2025-07-25,85+,1680,2025,False,2025_weeklydeathsweek522025.xlsx
2025-08-01,85+,1708,2025,False,2025_weeklydeathsweek522025.xlsx
2025-08-08,85+,1651,2025,False,2025_weeklydeathsweek522025.xlsx
2025-08-15,85+,1706,2025,False,2025_weeklydeathsweek522025.xlsx
2025-08-22,85+,1847,2025,False,2025_weeklydeathsweek522025.xlsx
2025-08-29,85+,1489,2025,False,2025_weeklydeathsweek522025.xlsx
2025-09-05,85+,1832,2025,False,2025_weeklydeathsweek522025.xlsx
2025-09-12,85+,1743,2025,False,2025_weeklydeathsweek522025.xlsx
2025-09-19,85+,1735,2025,False,2025_weeklydeathsweek522025.xlsx
2025-09-26,85+,1850,2025,False,2025_weeklydeathsweek522025.xlsx
2025-10-03,85+,1804,2025,False,2025_weeklydeathsweek522025.xlsx
2025-10-10,85+,1943,2025,False,2025_weeklydeathsweek522025.xlsx
2025-10-17,85+,1944,2025,False,2025_weeklydeathsweek522025.xlsx
2025-10-24,85+,1972,2025,False,2025_weeklydeathsweek522025.xlsx
2025-10-31,85+,1921,2025,False,2025_weeklydeathsweek522025.xlsx
2025-11-07,85+,2024,2025,False,2025_weeklydeathsweek522025.xlsx
2025-11-14,85+,2051,2025,False,2025_weeklydeathsweek522025.xlsx
2025-11-21,85+,2034,2025,False,2025_weeklydeathsweek522025.xlsx
2025-11-28,85+,2050,2025,False,2025_weeklydeathsweek522025.xlsx
2025-12-05,85+,2027,2025,False,2025_weeklydeathsweek522025.xlsx
2025-12-12,85+,2140,2025,False,2025_weeklydeathsweek522025.xlsx
2025-12-19,85+,2229,2025,False,2025_weeklydeathsweek522025.xlsx
2025-12-26,85+,1383,2025,False,2025_weeklydeathsweek522025.xlsx
2026-01-02,85+,1859,2026,False,2026_weeklydeathsweek192026.xlsx
2026-01-09,85+,2624,2026,False,2026_weeklydeathsweek192026.xlsx
2026-01-16,85+,2595,2026,False,2026_weeklydeathsweek192026.xlsx
2026-01-23,85+,2513,2026,False,2026_weeklydeathsweek192026.xlsx
2026-01-30,85+,2406,2026,False,2026_weeklydeathsweek192026.xlsx
2026-02-06,85+,2231,2026,False,2026_weeklydeathsweek192026.xlsx
2026-02-13,85+,2214,2026,False,2026_weeklydeathsweek192026.xlsx
2026-02-20,85+,2133,2026,False,2026_weeklydeathsweek192026.xlsx
2026-02-27,85+,2141,2026,False,2026_weeklydeathsweek192026.xlsx
2026-03-06,85+,1998,2026,False,2026_weeklydeathsweek192026.xlsx
2026-03-13,85+,2060,2026,False,2026_weeklydeathsweek192026.xlsx
2026-03-20,85+,1946,2026,False,2026_weeklydeathsweek192026.xlsx
2026-03-27,85+,1805,2026,False,2026_weeklydeathsweek192026.xlsx
2026-04-03,85+,1632,2026,False,2026_weeklydeathsweek192026.xlsx
2026-04-10,85+,1557,2026,False,2026_weeklydeathsweek192026.xlsx
2026-04-17,85+,2193,2026,False,2026_weeklydeathsweek192026.xlsx
2026-04-24,85+,2096,2026,False,2026_weeklydeathsweek192026.xlsx
2026-05-01,85+,2015,2026,False,2026_weeklydeathsweek192026.xlsx
2026-05-08,85+,1588,2026,False,2026_weeklydeathsweek192026.xlsx
2010-01-08,Under 1,61,2010,False,2010_publishedweek2010.xls
2010-01-15,Under 1,69,2010,False,2010_publishedweek2010.xls
2010-01-22,Under 1,66,2010,False,2010_publishedweek2010.xls
2010-01-29,Under 1,68,2010,False,2010_publishedweek2010.xls
2010-02-05,Under 1,72,2010,False,2010_publishedweek2010.xls
2010-02-12,Under 1,79,2010,False,2010_publishedweek2010.xls
2010-02-19,Under 1,71,2010,False,2010_publishedweek2010.xls
2010-02-26,Under 1,73,2010,False,2010_publishedweek2010.xls
2010-03-05,Under 1,55,2010,False,2010_publishedweek2010.xls
2010-03-12,Under 1,45,2010,False,2010_publishedweek2010.xls
2010-03-19,Under 1,53,2010,False,2010_publishedweek2010.xls
2010-03-26,Under 1,61,2010,False,2010_publishedweek2010.xls
2010-04-02,Under 1,50,2010,False,2010_publishedweek2010.xls
2010-04-09,Under 1,66,2010,False,2010_publishedweek2010.xls
2010-04-16,Under 1,63,2010,False,2010_publishedweek2010.xls
2010-04-23,Under 1,66,2010,False,2010_publishedweek2010.xls
2010-04-30,Under 1,59,2010,False,2010_publishedweek2010.xls
2010-05-07,Under 1,59,2010,False,2010_publishedweek2010.xls
2010-05-14,Under 1,70,2010,False,2010_publishedweek2010.xls
2010-05-21,Under 1,71,2010,False,2010_publishedweek2010.xls
2010-05-28,Under 1,78,2010,False,2010_publishedweek2010.xls
2010-06-04,Under 1,49,2010,False,2010_publishedweek2010.xls
2010-06-11,Under 1,46,2010,False,2010_publishedweek2010.xls
2010-06-18,Under 1,72,2010,False,2010_publishedweek2010.xls
2010-06-25,Under 1,57,2010,False,2010_publishedweek2010.xls
2010-07-02,Under 1,58,2010,False,2010_publishedweek2010.xls
2010-07-09,Under 1,61,2010,False,2010_publishedweek2010.xls
2010-07-16,Under 1,74,2010,False,2010_publishedweek2010.xls
2010-07-23,Under 1,55,2010,False,2010_publishedweek2010.xls
2010-07-30,Under 1,68,2010,False,2010_publishedweek2010.xls
2010-08-06,Under 1,61,2010,False,2010_publishedweek2010.xls
2010-08-13,Under 1,62,2010,False,2010_publishedweek2010.xls
2010-08-20,Under 1,46,2010,False,2010_publishedweek2010.xls
2010-08-27,Under 1,58,2010,False,2010_publishedweek2010.xls
2010-09-03,Under 1,52,2010,False,2010_publishedweek2010.xls
2010-09-10,Under 1,54,2010,False,2010_publishedweek2010.xls
2010-09-17,Under 1,68,2010,False,2010_publishedweek2010.xls
2010-09-24,Under 1,67,2010,False,2010_publishedweek2010.xls
2010-10-01,Under 1,68,2010,False,2010_publishedweek2010.xls
2010-10-08,Under 1,66,2010,False,2010_publishedweek2010.xls
2010-10-15,Under 1,70,2010,False,2010_publishedweek2010.xls
2010-10-22,Under 1,46,2010,False,2010_publishedweek2010.xls
2010-10-29,Under 1,55,2010,False,2010_publishedweek2010.xls
2010-11-05,Under 1,66,2010,False,2010_publishedweek2010.xls
2010-11-12,Under 1,58,2010,False,2010_publishedweek2010.xls
2010-11-19,Under 1,55,2010,False,2010_publishedweek2010.xls
2010-11-26,Under 1,57,2010,False,2010_publishedweek2010.xls
2010-12-03,Under 1,51,2010,False,2010_publishedweek2010.xls
2010-12-10,Under 1,59,2010,False,2010_publishedweek2010.xls
2010-12-17,Under 1,62,2010,False,2010_publishedweek2010.xls
2010-12-24,Under 1,64,2010,False,2010_publishedweek2010.xls
2010-12-31,Under 1,40,2010,False,2010_publishedweek2010.xls
2011-01-07,Under 1,54,2011,False,2011_publishedweek2011.xls
2011-01-14,Under 1,59,2011,False,2011_publishedweek2011.xls
2011-01-21,Under 1,56,2011,False,2011_publishedweek2011.xls
2011-01-28,Under 1,69,2011,False,2011_publishedweek2011.xls
2011-02-04,Under 1,44,2011,False,2011_publishedweek2011.xls
2011-02-11,Under 1,69,2011,False,2011_publishedweek2011.xls
2011-02-18,Under 1,64,2011,False,2011_publishedweek2011.xls
2011-02-25,Under 1,57,2011,False,2011_publishedweek2011.xls
2011-03-04,Under 1,60,2011,False,2011_publishedweek2011.xls
2011-03-11,Under 1,66,2011,False,2011_publishedweek2011.xls
2011-03-18,Under 1,63,2011,False,2011_publishedweek2011.xls
2011-03-25,Under 1,75,2011,False,2011_publishedweek2011.xls
2011-04-01,Under 1,55,2011,False,2011_publishedweek2011.xls
2011-04-08,Under 1,70,2011,False,2011_publishedweek2011.xls
2011-04-15,Under 1,76,2011,False,2011_publishedweek2011.xls
2011-04-22,Under 1,59,2011,False,2011_publishedweek2011.xls
2011-04-29,Under 1,46,2011,False,2011_publishedweek2011.xls
2011-05-06,Under 1,66,2011,False,2011_publishedweek2011.xls
2011-05-13,Under 1,85,2011,False,2011_publishedweek2011.xls
2011-05-20,Under 1,70,2011,False,2011_publishedweek2011.xls
2011-05-27,Under 1,62,2011,False,2011_publishedweek2011.xls
2011-06-03,Under 1,53,2011,False,2011_publishedweek2011.xls
2011-06-10,Under 1,60,2011,False,2011_publishedweek2011.xls
2011-06-17,Under 1,69,2011,False,2011_publishedweek2011.xls
2011-06-24,Under 1,59,2011,False,2011_publishedweek2011.xls
2011-07-01,Under 1,63,2011,False,2011_publishedweek2011.xls
2011-07-08,Under 1,64,2011,False,2011_publishedweek2011.xls
2011-07-15,Under 1,40,2011,False,2011_publishedweek2011.xls
2011-07-22,Under 1,66,2011,False,2011_publishedweek2011.xls
2011-07-29,Under 1,62,2011,False,2011_publishedweek2011.xls
2011-08-05,Under 1,52,2011,False,2011_publishedweek2011.xls
2011-08-12,Under 1,61,2011,False,2011_publishedweek2011.xls
2011-08-19,Under 1,65,2011,False,2011_publishedweek2011.xls
2011-08-26,Under 1,77,2011,False,2011_publishedweek2011.xls
2011-09-02,Under 1,53,2011,False,2011_publishedweek2011.xls
2011-09-09,Under 1,52,2011,False,2011_publishedweek2011.xls
2011-09-16,Under 1,53,2011,False,2011_publishedweek2011.xls
2011-09-23,Under 1,53,2011,False,2011_publishedweek2011.xls
2011-09-30,Under 1,54,2011,False,2011_publishedweek2011.xls
2011-10-07,Under 1,65,2011,False,2011_publishedweek2011.xls
2011-10-14,Under 1,69,2011,False,2011_publishedweek2011.xls
2011-10-21,Under 1,68,2011,False,2011_publishedweek2011.xls
2011-10-28,Under 1,55,2011,False,2011_publishedweek2011.xls
2011-11-04,Under 1,61,2011,False,2011_publishedweek2011.xls
2011-11-11,Under 1,56,2011,False,2011_publishedweek2011.xls
2011-11-18,Under 1,64,2011,False,2011_publishedweek2011.xls
2011-11-25,Under 1,61,2011,False,2011_publishedweek2011.xls
2011-12-02,Under 1,56,2011,False,2011_publishedweek2011.xls
2011-12-09,Under 1,52,2011,False,2011_publishedweek2011.xls
2011-12-16,Under 1,74,2011,False,2011_publishedweek2011.xls
2011-12-23,Under 1,79,2011,False,2011_publishedweek2011.xls
2011-12-30,Under 1,48,2011,False,2011_publishedweek2011.xls
2012-01-06,Under 1,48,2012,False,2012_publishedweek2012.xls
2012-01-13,Under 1,61,2012,False,2012_publishedweek2012.xls
2012-01-20,Under 1,48,2012,False,2012_publishedweek2012.xls
2012-01-27,Under 1,45,2012,False,2012_publishedweek2012.xls
2012-02-03,Under 1,52,2012,False,2012_publishedweek2012.xls
2012-02-10,Under 1,50,2012,False,2012_publishedweek2012.xls
2012-02-17,Under 1,53,2012,False,2012_publishedweek2012.xls
2012-02-24,Under 1,75,2012,False,2012_publishedweek2012.xls
2012-03-02,Under 1,55,2012,False,2012_publishedweek2012.xls
2012-03-09,Under 1,57,2012,False,2012_publishedweek2012.xls
2012-03-16,Under 1,58,2012,False,2012_publishedweek2012.xls
2012-03-23,Under 1,67,2012,False,2012_publishedweek2012.xls
2012-03-30,Under 1,61,2012,False,2012_publishedweek2012.xls
2012-04-06,Under 1,50,2012,False,2012_publishedweek2012.xls
2012-04-13,Under 1,65,2012,False,2012_publishedweek2012.xls
2012-04-20,Under 1,72,2012,False,2012_publishedweek2012.xls
2012-04-27,Under 1,60,2012,False,2012_publishedweek2012.xls
2012-05-04,Under 1,60,2012,False,2012_publishedweek2012.xls
2012-05-11,Under 1,54,2012,False,2012_publishedweek2012.xls
2012-05-18,Under 1,67,2012,False,2012_publishedweek2012.xls
2012-05-25,Under 1,58,2012,False,2012_publishedweek2012.xls
2012-06-01,Under 1,60,2012,False,2012_publishedweek2012.xls
2012-06-08,Under 1,42,2012,False,2012_publishedweek2012.xls
2012-06-15,Under 1,80,2012,False,2012_publishedweek2012.xls
2012-06-22,Under 1,53,2012,False,2012_publishedweek2012.xls
2012-06-29,Under 1,56,2012,False,2012_publishedweek2012.xls
2012-07-06,Under 1,64,2012,False,2012_publishedweek2012.xls
2012-07-13,Under 1,57,2012,False,2012_publishedweek2012.xls
2012-07-20,Under 1,47,2012,False,2012_publishedweek2012.xls
2012-07-27,Under 1,69,2012,False,2012_publishedweek2012.xls
2012-08-03,Under 1,56,2012,False,2012_publishedweek2012.xls
2012-08-10,Under 1,70,2012,False,2012_publishedweek2012.xls
2012-08-17,Under 1,54,2012,False,2012_publishedweek2012.xls
2012-08-24,Under 1,62,2012,False,2012_publishedweek2012.xls
2012-08-31,Under 1,62,2012,False,2012_publishedweek2012.xls
2012-09-07,Under 1,62,2012,False,2012_publishedweek2012.xls
2012-09-14,Under 1,63,2012,False,2012_publishedweek2012.xls
2012-09-21,Under 1,56,2012,False,2012_publishedweek2012.xls
2012-09-28,Under 1,59,2012,False,2012_publishedweek2012.xls
2012-10-05,Under 1,66,2012,False,2012_publishedweek2012.xls
2012-10-12,Under 1,52,2012,False,2012_publishedweek2012.xls
2012-10-19,Under 1,57,2012,False,2012_publishedweek2012.xls
2012-10-26,Under 1,49,2012,False,2012_publishedweek2012.xls
2012-11-02,Under 1,63,2012,False,2012_publishedweek2012.xls
2012-11-09,Under 1,66,2012,False,2012_publishedweek2012.xls
2012-11-16,Under 1,69,2012,False,2012_publishedweek2012.xls
2012-11-23,Under 1,70,2012,False,2012_publishedweek2012.xls
2012-11-30,Under 1,58,2012,False,2012_publishedweek2012.xls
2012-12-07,Under 1,71,2012,False,2012_publishedweek2012.xls
2012-12-14,Under 1,60,2012,False,2012_publishedweek2012.xls
2012-12-21,Under 1,56,2012,False,2012_publishedweek2012.xls
2012-12-28,Under 1,40,2012,False,2012_publishedweek2012.xls
2013-01-04,Under 1,34,2013,False,2013_publishedweek2013.xls
2013-01-11,Under 1,65,2013,False,2013_publishedweek2013.xls
2013-01-18,Under 1,54,2013,False,2013_publishedweek2013.xls
2013-01-25,Under 1,49,2013,False,2013_publishedweek2013.xls
2013-02-01,Under 1,51,2013,False,2013_publishedweek2013.xls
2013-02-08,Under 1,59,2013,False,2013_publishedweek2013.xls
2013-02-15,Under 1,55,2013,False,2013_publishedweek2013.xls
2013-02-22,Under 1,58,2013,False,2013_publishedweek2013.xls
2013-03-01,Under 1,52,2013,False,2013_publishedweek2013.xls
2013-03-08,Under 1,52,2013,False,2013_publishedweek2013.xls
2013-03-15,Under 1,55,2013,False,2013_publishedweek2013.xls
2013-03-22,Under 1,59,2013,False,2013_publishedweek2013.xls
2013-03-29,Under 1,41,2013,False,2013_publishedweek2013.xls
2013-04-05,Under 1,55,2013,False,2013_publishedweek2013.xls
2013-04-12,Under 1,47,2013,False,2013_publishedweek2013.xls
2013-04-19,Under 1,49,2013,False,2013_publishedweek2013.xls
2013-04-26,Under 1,48,2013,False,2013_publishedweek2013.xls
2013-05-03,Under 1,63,2013,False,2013_publishedweek2013.xls
2013-05-10,Under 1,56,2013,False,2013_publishedweek2013.xls
2013-05-17,Under 1,67,2013,False,2013_publishedweek2013.xls
2013-05-24,Under 1,52,2013,False,2013_publishedweek2013.xls
2013-05-31,Under 1,50,2013,False,2013_publishedweek2013.xls
2013-06-07,Under 1,42,2013,False,2013_publishedweek2013.xls
2013-06-14,Under 1,57,2013,False,2013_publishedweek2013.xls
2013-06-21,Under 1,57,2013,False,2013_publishedweek2013.xls
2013-06-28,Under 1,39,2013,False,2013_publishedweek2013.xls
2013-07-05,Under 1,52,2013,False,2013_publishedweek2013.xls
2013-07-12,Under 1,51,2013,False,2013_publishedweek2013.xls
2013-07-19,Under 1,50,2013,False,2013_publishedweek2013.xls
2013-07-26,Under 1,53,2013,False,2013_publishedweek2013.xls
2013-08-02,Under 1,59,2013,False,2013_publishedweek2013.xls
2013-08-09,Under 1,47,2013,False,2013_publishedweek2013.xls
2013-08-16,Under 1,52,2013,False,2013_publishedweek2013.xls
2013-08-23,Under 1,53,2013,False,2013_publishedweek2013.xls
2013-08-30,Under 1,40,2013,False,2013_publishedweek2013.xls
2013-09-06,Under 1,52,2013,False,2013_publishedweek2013.xls
2013-09-13,Under 1,61,2013,False,2013_publishedweek2013.xls
2013-09-20,Under 1,58,2013,False,2013_publishedweek2013.xls
2013-09-27,Under 1,54,2013,False,2013_publishedweek2013.xls
2013-10-04,Under 1,48,2013,False,2013_publishedweek2013.xls
2013-10-11,Under 1,58,2013,False,2013_publishedweek2013.xls
2013-10-18,Under 1,58,2013,False,2013_publishedweek2013.xls
2013-10-25,Under 1,51,2013,False,2013_publishedweek2013.xls
2013-11-01,Under 1,53,2013,False,2013_publishedweek2013.xls
2013-11-08,Under 1,65,2013,False,2013_publishedweek2013.xls
2013-11-15,Under 1,72,2013,False,2013_publishedweek2013.xls
2013-11-22,Under 1,54,2013,False,2013_publishedweek2013.xls
2013-11-29,Under 1,66,2013,False,2013_publishedweek2013.xls
2013-12-06,Under 1,51,2013,False,2013_publishedweek2013.xls
2013-12-13,Under 1,50,2013,False,2013_publishedweek2013.xls
2013-12-20,Under 1,69,2013,False,2013_publishedweek2013.xls
2013-12-27,Under 1,41,2013,False,2013_publishedweek2013.xls
2014-01-03,Under 1,36,2014,False,2014_publishedweek2014.xls
2014-01-10,Under 1,47,2014,False,2014_publishedweek2014.xls
2014-01-17,Under 1,67,2014,False,2014_publishedweek2014.xls
2014-01-24,Under 1,48,2014,False,2014_publishedweek2014.xls
2014-01-31,Under 1,54,2014,False,2014_publishedweek2014.xls
2014-02-07,Under 1,47,2014,False,2014_publishedweek2014.xls
2014-02-14,Under 1,58,2014,False,2014_publishedweek2014.xls
2014-02-21,Under 1,58,2014,False,2014_publishedweek2014.xls
2014-02-28,Under 1,70,2014,False,2014_publishedweek2014.xls
2014-03-07,Under 1,44,2014,False,2014_publishedweek2014.xls
2014-03-14,Under 1,52,2014,False,2014_publishedweek2014.xls
2014-03-21,Under 1,54,2014,False,2014_publishedweek2014.xls
2014-03-28,Under 1,76,2014,False,2014_publishedweek2014.xls
2014-04-04,Under 1,45,2014,False,2014_publishedweek2014.xls
2014-04-11,Under 1,59,2014,False,2014_publishedweek2014.xls
2014-04-18,Under 1,49,2014,False,2014_publishedweek2014.xls
2014-04-25,Under 1,55,2014,False,2014_publishedweek2014.xls
2014-05-02,Under 1,49,2014,False,2014_publishedweek2014.xls
2014-05-09,Under 1,40,2014,False,2014_publishedweek2014.xls
2014-05-16,Under 1,48,2014,False,2014_publishedweek2014.xls
2014-05-23,Under 1,65,2014,False,2014_publishedweek2014.xls
2014-05-30,Under 1,45,2014,False,2014_publishedweek2014.xls
2014-06-06,Under 1,56,2014,False,2014_publishedweek2014.xls
2014-06-13,Under 1,58,2014,False,2014_publishedweek2014.xls
2014-06-20,Under 1,52,2014,False,2014_publishedweek2014.xls
2014-06-27,Under 1,51,2014,False,2014_publishedweek2014.xls
2014-07-04,Under 1,38,2014,False,2014_publishedweek2014.xls
2014-07-11,Under 1,44,2014,False,2014_publishedweek2014.xls
2014-07-18,Under 1,42,2014,False,2014_publishedweek2014.xls
2014-07-25,Under 1,57,2014,False,2014_publishedweek2014.xls
2014-08-01,Under 1,52,2014,False,2014_publishedweek2014.xls
2014-08-08,Under 1,58,2014,False,2014_publishedweek2014.xls
2014-08-15,Under 1,57,2014,False,2014_publishedweek2014.xls
2014-08-22,Under 1,58,2014,False,2014_publishedweek2014.xls
2014-08-29,Under 1,40,2014,False,2014_publishedweek2014.xls
2014-09-05,Under 1,50,2014,False,2014_publishedweek2014.xls
2014-09-12,Under 1,57,2014,False,2014_publishedweek2014.xls
2014-09-19,Under 1,57,2014,False,2014_publishedweek2014.xls
2014-09-26,Under 1,56,2014,False,2014_publishedweek2014.xls
2014-10-03,Under 1,54,2014,False,2014_publishedweek2014.xls
2014-10-10,Under 1,66,2014,False,2014_publishedweek2014.xls
2014-10-17,Under 1,49,2014,False,2014_publishedweek2014.xls
2014-10-24,Under 1,56,2014,False,2014_publishedweek2014.xls
2014-10-31,Under 1,51,2014,False,2014_publishedweek2014.xls
2014-11-07,Under 1,47,2014,False,2014_publishedweek2014.xls
2014-11-14,Under 1,60,2014,False,2014_publishedweek2014.xls
2014-11-21,Under 1,49,2014,False,2014_publishedweek2014.xls
2014-11-28,Under 1,64,2014,False,2014_publishedweek2014.xls
2014-12-05,Under 1,62,2014,False,2014_publishedweek2014.xls
2014-12-12,Under 1,40,2014,False,2014_publishedweek2014.xls
2014-12-19,Under 1,50,2014,False,2014_publishedweek2014.xls
2014-12-26,Under 1,37,2014,False,2014_publishedweek2014.xls
2015-01-02,Under 1,56,2015,False,2015_publishedweek2015.xls
2015-01-09,Under 1,80,2015,False,2015_publishedweek2015.xls
2015-01-16,Under 1,46,2015,False,2015_publishedweek2015.xls
2015-01-23,Under 1,61,2015,False,2015_publishedweek2015.xls
2015-01-30,Under 1,66,2015,False,2015_publishedweek2015.xls
2015-02-06,Under 1,66,2015,False,2015_publishedweek2015.xls
2015-02-13,Under 1,66,2015,False,2015_publishedweek2015.xls
2015-02-20,Under 1,47,2015,False,2015_publishedweek2015.xls
2015-02-27,Under 1,48,2015,False,2015_publishedweek2015.xls
2015-03-06,Under 1,44,2015,False,2015_publishedweek2015.xls
2015-03-13,Under 1,38,2015,False,2015_publishedweek2015.xls
2015-03-20,Under 1,44,2015,False,2015_publishedweek2015.xls
2015-03-27,Under 1,45,2015,False,2015_publishedweek2015.xls
2015-04-03,Under 1,47,2015,False,2015_publishedweek2015.xls
2015-04-10,Under 1,57,2015,False,2015_publishedweek2015.xls
2015-04-17,Under 1,47,2015,False,2015_publishedweek2015.xls
2015-04-24,Under 1,56,2015,False,2015_publishedweek2015.xls
2015-05-01,Under 1,55,2015,False,2015_publishedweek2015.xls
