month_date,region_code,region_name,observed_deaths,edition_year,is_final,source_filename
2016-10-01,E12000008,South East,6305,2016,True,2016_publishedoutput2016final.xls
2016-11-01,E12000008,South East,7262,2016,True,2016_publishedoutput2016final.xls
2016-12-01,E12000008,South East,6937,2016,True,2016_publishedoutput2016final.xls
2017-01-01,E12000008,South East,9045,2017,True,2017_publishedoutputannual2017final.xls
2017-02-01,E12000008,South East,7409,2017,True,2017_publishedoutputannual2017final.xls
2017-03-01,E12000008,South East,7406,2017,True,2017_publishedoutputannual2017final.xls
2017-04-01,E12000008,South East,5938,2017,True,2017_publishedoutputannual2017final.xls
2017-05-01,E12000008,South East,6825,2017,True,2017_publishedoutputannual2017final.xls
2017-06-01,E12000008,South East,6430,2017,True,2017_publishedoutputannual2017final.xls
2017-07-01,E12000008,South East,5836,2017,True,2017_publishedoutputannual2017final.xls
2017-08-01,E12000008,South East,6298,2017,True,2017_publishedoutputannual2017final.xls
2017-09-01,E12000008,South East,6128,2017,True,2017_publishedoutputannual2017final.xls
2017-10-01,E12000008,South East,6737,2017,True,2017_publishedoutputannual2017final.xls
2017-11-01,E12000008,South East,6866,2017,True,2017_publishedoutputannual2017final.xls
2017-12-01,E12000008,South East,6997,2017,True,2017_publishedoutputannual2017final.xls
2018-01-01,E12000008,South East,10007,2018,True,2018_publishedannual2018.xls
2018-02-01,E12000008,South East,7325,2018,True,2018_publishedannual2018.xls
2018-03-01,E12000008,South East,7796,2018,True,2018_publishedannual2018.xls
2018-04-01,E12000008,South East,7144,2018,True,2018_publishedannual2018.xls
2018-05-01,E12000008,South East,6505,2018,True,2018_publishedannual2018.xls
2018-06-01,E12000008,South East,6019,2018,True,2018_publishedannual2018.xls
2018-07-01,E12000008,South East,6158,2018,True,2018_publishedannual2018.xls
2018-08-01,E12000008,South East,6191,2018,True,2018_publishedannual2018.xls
2018-09-01,E12000008,South East,5787,2018,True,2018_publishedannual2018.xls
2018-10-01,E12000008,South East,6704,2018,True,2018_publishedannual2018.xls
2018-11-01,E12000008,South East,6691,2018,True,2018_publishedannual2018.xls
2018-12-01,E12000008,South East,6296,2018,True,2018_publishedannual2018.xls
2019-01-01,E12000008,South East,8351,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-02-01,E12000008,South East,7010,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-03-01,E12000008,South East,6828,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-04-01,E12000008,South East,6764,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-05-01,E12000008,South East,6965,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-06-01,E12000008,South East,5963,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-07-01,E12000008,South East,6386,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-08-01,E12000008,South East,5862,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-09-01,E12000008,South East,6000,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-10-01,E12000008,South East,7118,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-11-01,E12000008,South East,6968,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-12-01,E12000008,South East,7019,2019,True,2019_annual2019publishedoutputrefresh.xls
2020-01-01,E12000008,South East,8777,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-02-01,E12000008,South East,6682,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-03-01,E12000008,South East,7843,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-04-01,E12000008,South East,12822,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-05-01,E12000008,South East,8049,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-06-01,E12000008,South East,6431,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-07-01,E12000008,South East,6242,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-08-01,E12000008,South East,5897,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-09-01,E12000008,South East,6800,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-10-01,E12000008,South East,6633,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-11-01,E12000008,South East,6914,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-12-01,E12000008,South East,8320,2020,True,2020_annual2020publishedoutputrefresh.xls
2021-01-01,E12000008,South East,12720,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-02-01,E12000008,South East,9408,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-03-01,E12000008,South East,7367,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-04-01,E12000008,South East,6390,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-05-01,E12000008,South East,5727,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-06-01,E12000008,South East,6309,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-07-01,E12000008,South East,6288,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-08-01,E12000008,South East,6397,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-09-01,E12000008,South East,6916,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-10-01,E12000008,South East,7036,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-11-01,E12000008,South East,7755,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-12-01,E12000008,South East,7881,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2022-01-01,E12000008,South East,8043,2022,True,2022_processorannualdeaths2022.xlsx
2022-02-01,E12000008,South East,6952,2022,True,2022_processorannualdeaths2022.xlsx
2022-03-01,E12000008,South East,7777,2022,True,2022_processorannualdeaths2022.xlsx
2022-04-01,E12000008,South East,6738,2022,True,2022_processorannualdeaths2022.xlsx
2022-05-01,E12000008,South East,7604,2022,True,2022_processorannualdeaths2022.xlsx
2022-06-01,E12000008,South East,6894,2022,True,2022_processorannualdeaths2022.xlsx
2022-07-01,E12000008,South East,7007,2022,True,2022_processorannualdeaths2022.xlsx
2022-08-01,E12000008,South East,7409,2022,True,2022_processorannualdeaths2022.xlsx
2022-09-01,E12000008,South East,6882,2022,True,2022_processorannualdeaths2022.xlsx
2022-10-01,E12000008,South East,7682,2022,True,2022_processorannualdeaths2022.xlsx
2022-11-01,E12000008,South East,7618,2022,True,2022_processorannualdeaths2022.xlsx
2022-12-01,E12000008,South East,7631,2022,True,2022_processorannualdeaths2022.xlsx
2023-01-01,E12000008,South East,10307,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-02-01,E12000008,South East,7784,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-03-01,E12000008,South East,8265,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-04-01,E12000008,South East,6782,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-05-01,E12000008,South East,7557,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-06-01,E12000008,South East,7223,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-07-01,E12000008,South East,6360,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-08-01,E12000008,South East,6708,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-09-01,E12000008,South East,6720,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-10-01,E12000008,South East,7045,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-11-01,E12000008,South East,7506,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-12-01,E12000008,South East,7042,2023,True,2023_monthlydeathsfinalised2023.xlsx
2024-01-01,E12000008,South East,9275,2024,True,2024_monthlydeaths2024final1.xlsx
2024-02-01,E12000008,South East,8000,2024,True,2024_monthlydeaths2024final1.xlsx
2024-03-01,E12000008,South East,7047,2024,True,2024_monthlydeaths2024final1.xlsx
2024-04-01,E12000008,South East,7511,2024,True,2024_monthlydeaths2024final1.xlsx
2024-05-01,E12000008,South East,7156,2024,True,2024_monthlydeaths2024final1.xlsx
2024-06-01,E12000008,South East,6596,2024,True,2024_monthlydeaths2024final1.xlsx
2024-07-01,E12000008,South East,7148,2024,True,2024_monthlydeaths2024final1.xlsx
2024-08-01,E12000008,South East,6397,2024,True,2024_monthlydeaths2024final1.xlsx
2024-09-01,E12000008,South East,6356,2024,True,2024_monthlydeaths2024final1.xlsx
2024-10-01,E12000008,South East,7595,2024,True,2024_monthlydeaths2024final1.xlsx
2024-11-01,E12000008,South East,7176,2024,True,2024_monthlydeaths2024final1.xlsx
2024-12-01,E12000008,South East,7192,2024,True,2024_monthlydeaths2024final1.xlsx
2006-01-01,E12000009,South West,5057,2006,True,2006_publishedoutput200tcm772274163.xls
2006-02-01,E12000009,South West,4381,2006,True,2006_publishedoutput200tcm772274163.xls
2006-03-01,E12000009,South West,5195,2006,True,2006_publishedoutput200tcm772274163.xls
2006-04-01,E12000009,South West,4187,2006,True,2006_publishedoutput200tcm772274163.xls
2006-05-01,E12000009,South West,4236,2006,True,2006_publishedoutput200tcm772274163.xls
2006-06-01,E12000009,South West,4262,2006,True,2006_publishedoutput200tcm772274163.xls
2006-07-01,E12000009,South West,3878,2006,True,2006_publishedoutput200tcm772274163.xls
2006-08-01,E12000009,South West,4074,2006,True,2006_publishedoutput200tcm772274163.xls
2006-09-01,E12000009,South West,3761,2006,True,2006_publishedoutput200tcm772274163.xls
2006-10-01,E12000009,South West,4141,2006,True,2006_publishedoutput200tcm772274163.xls
2006-11-01,E12000009,South West,4418,2006,True,2006_publishedoutput200tcm772274163.xls
2006-12-01,E12000009,South West,4165,2006,True,2006_publishedoutput200tcm772274163.xls
2007-01-01,E12000009,South West,5186,2007,True,2007_publishedoutput200tcm772274233.xls
2007-02-01,E12000009,South West,4723,2007,True,2007_publishedoutput200tcm772274233.xls
2007-03-01,E12000009,South West,4771,2007,True,2007_publishedoutput200tcm772274233.xls
2007-04-01,E12000009,South West,4286,2007,True,2007_publishedoutput200tcm772274233.xls
2007-05-01,E12000009,South West,4233,2007,True,2007_publishedoutput200tcm772274233.xls
2007-06-01,E12000009,South West,4010,2007,True,2007_publishedoutput200tcm772274233.xls
2007-07-01,E12000009,South West,4130,2007,True,2007_publishedoutput200tcm772274233.xls
2007-08-01,E12000009,South West,4150,2007,True,2007_publishedoutput200tcm772274233.xls
2007-09-01,E12000009,South West,3649,2007,True,2007_publishedoutput200tcm772274233.xls
2007-10-01,E12000009,South West,4554,2007,True,2007_publishedoutput200tcm772274233.xls
2007-11-01,E12000009,South West,4492,2007,True,2007_publishedoutput200tcm772274233.xls
2007-12-01,E12000009,South West,4486,2007,True,2007_publishedoutput200tcm772274233.xls
2008-01-01,E12000009,South West,5603,2008,True,2008_publishedoutput200tcm772274292.xls
2008-02-01,E12000009,South West,4332,2008,True,2008_publishedoutput200tcm772274292.xls
2008-03-01,E12000009,South West,4209,2008,True,2008_publishedoutput200tcm772274292.xls
2008-04-01,E12000009,South West,4799,2008,True,2008_publishedoutput200tcm772274292.xls
2008-05-01,E12000009,South West,4131,2008,True,2008_publishedoutput200tcm772274292.xls
2008-06-01,E12000009,South West,3940,2008,True,2008_publishedoutput200tcm772274292.xls
2008-07-01,E12000009,South West,4229,2008,True,2008_publishedoutput200tcm772274292.xls
2008-08-01,E12000009,South West,3711,2008,True,2008_publishedoutput200tcm772274292.xls
2008-09-01,E12000009,South West,4325,2008,True,2008_publishedoutput200tcm772274292.xls
2008-10-01,E12000009,South West,4406,2008,True,2008_publishedoutput200tcm772274292.xls
2008-11-01,E12000009,South West,4198,2008,True,2008_publishedoutput200tcm772274292.xls
2008-12-01,E12000009,South West,5519,2008,True,2008_publishedoutput200tcm772274292.xls
2009-01-01,E12000009,South West,6019,2009,True,2009_publishedoutput200tcm772274362.xls
2009-02-01,E12000009,South West,4417,2009,True,2009_publishedoutput200tcm772274362.xls
2009-03-01,E12000009,South West,4455,2009,True,2009_publishedoutput200tcm772274362.xls
2009-04-01,E12000009,South West,4274,2009,True,2009_publishedoutput200tcm772274362.xls
2009-05-01,E12000009,South West,3840,2009,True,2009_publishedoutput200tcm772274362.xls
2009-06-01,E12000009,South West,4136,2009,True,2009_publishedoutput200tcm772274362.xls
2009-07-01,E12000009,South West,4081,2009,True,2009_publishedoutput200tcm772274362.xls
2009-08-01,E12000009,South West,3509,2009,True,2009_publishedoutput200tcm772274362.xls
2009-09-01,E12000009,South West,4232,2009,True,2009_publishedoutput200tcm772274362.xls
2009-10-01,E12000009,South West,4259,2009,True,2009_publishedoutput200tcm772274362.xls
2009-11-01,E12000009,South West,4172,2009,True,2009_publishedoutput200tcm772274362.xls
2009-12-01,E12000009,South West,4707,2009,True,2009_publishedoutput200tcm772274362.xls
2010-01-01,E12000009,South West,5195,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-02-01,E12000009,South West,4384,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-03-01,E12000009,South West,4838,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-04-01,E12000009,South West,4319,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-05-01,E12000009,South West,3872,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-06-01,E12000009,South West,4160,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-07-01,E12000009,South West,3933,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-08-01,E12000009,South West,3862,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-09-01,E12000009,South West,4269,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-10-01,E12000009,South West,3967,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-11-01,E12000009,South West,4383,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2010-12-01,E12000009,South West,4967,2010,True,2010_publishedoutputfeb021tcm772274383.xls
2011-01-01,E12000009,South West,5371,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-02-01,E12000009,South West,4107,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-03-01,E12000009,South West,4718,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-04-01,E12000009,South West,3871,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-05-01,E12000009,South West,4273,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-06-01,E12000009,South West,4323,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-07-01,E12000009,South West,3793,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-08-01,E12000009,South West,4088,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-09-01,E12000009,South West,4076,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-10-01,E12000009,South West,3889,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-11-01,E12000009,South West,4339,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2011-12-01,E12000009,South West,4534,2011,True,2011_publishedoutput2011finaltcm772738151.xls
2012-01-01,E12000009,South West,4937,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-02-01,E12000009,South West,4705,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-03-01,E12000009,South West,4700,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-04-01,E12000009,South West,4377,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-05-01,E12000009,South West,4680,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-06-01,E12000009,South West,3965,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-07-01,E12000009,South West,4213,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-08-01,E12000009,South West,4210,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-09-01,E12000009,South West,3812,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-10-01,E12000009,South West,4612,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-11-01,E12000009,South West,4512,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2012-12-01,E12000009,South West,4357,2012,True,2012_publishedoutput2012finaltcm773197501.xls
2013-01-01,E12000009,South West,5571,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-02-01,E12000009,South West,4654,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-03-01,E12000009,South West,4915,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-04-01,E12000009,South West,5423,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-05-01,E12000009,South West,4534,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-06-01,E12000009,South West,3789,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-07-01,E12000009,South West,4238,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-08-01,E12000009,South West,3867,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-09-01,E12000009,South West,3971,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-10-01,E12000009,South West,4561,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-11-01,E12000009,South West,4367,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2013-12-01,E12000009,South West,4646,2013,True,2013_publishedoutput2013finaltcm773717241.xls
2014-01-01,E12000009,South West,5183,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-02-01,E12000009,South West,4351,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-03-01,E12000009,South West,4278,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-04-01,E12000009,South West,4404,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-05-01,E12000009,South West,4231,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-06-01,E12000009,South West,4085,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-07-01,E12000009,South West,4281,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-08-01,E12000009,South West,3820,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-09-01,E12000009,South West,4337,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-10-01,E12000009,South West,4627,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-11-01,E12000009,South West,4098,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2014-12-01,E12000009,South West,5273,2014,True,2014_publishedoutput2014finaltcm774115982.xls
2015-01-01,E12000009,South West,6427,2015,True,2015_publishedoutput2015final.xls
2015-02-01,E12000009,South West,5124,2015,True,2015_publishedoutput2015final.xls
2015-03-01,E12000009,South West,5304,2015,True,2015_publishedoutput2015final.xls
2015-04-01,E12000009,South West,4694,2015,True,2015_publishedoutput2015final.xls
2015-05-01,E12000009,South West,4186,2015,True,2015_publishedoutput2015final.xls
2015-06-01,E12000009,South West,4441,2015,True,2015_publishedoutput2015final.xls
2015-07-01,E12000009,South West,4383,2015,True,2015_publishedoutput2015final.xls
2015-08-01,E12000009,South West,3839,2015,True,2015_publishedoutput2015final.xls
2015-09-01,E12000009,South West,4527,2015,True,2015_publishedoutput2015final.xls
2015-10-01,E12000009,South West,4653,2015,True,2015_publishedoutput2015final.xls
2015-11-01,E12000009,South West,4326,2015,True,2015_publishedoutput2015final.xls
2015-12-01,E12000009,South West,4763,2015,True,2015_publishedoutput2015final.xls
2016-01-01,E12000009,South West,5116,2016,True,2016_publishedoutput2016final.xls
2016-02-01,E12000009,South West,5010,2016,True,2016_publishedoutput2016final.xls
2016-03-01,E12000009,South West,5412,2016,True,2016_publishedoutput2016final.xls
2016-04-01,E12000009,South West,5236,2016,True,2016_publishedoutput2016final.xls
2016-05-01,E12000009,South West,4533,2016,True,2016_publishedoutput2016final.xls
2016-06-01,E12000009,South West,4415,2016,True,2016_publishedoutput2016final.xls
2016-07-01,E12000009,South West,4323,2016,True,2016_publishedoutput2016final.xls
2016-08-01,E12000009,South West,4388,2016,True,2016_publishedoutput2016final.xls
2016-09-01,E12000009,South West,4366,2016,True,2016_publishedoutput2016final.xls
2016-10-01,E12000009,South West,4413,2016,True,2016_publishedoutput2016final.xls
2016-11-01,E12000009,South West,5039,2016,True,2016_publishedoutput2016final.xls
2016-12-01,E12000009,South West,4865,2016,True,2016_publishedoutput2016final.xls
2017-01-01,E12000009,South West,5833,2017,True,2017_publishedoutputannual2017final.xls
2017-02-01,E12000009,South West,5165,2017,True,2017_publishedoutputannual2017final.xls
2017-03-01,E12000009,South West,5134,2017,True,2017_publishedoutputannual2017final.xls
2017-04-01,E12000009,South West,4092,2017,True,2017_publishedoutputannual2017final.xls
2017-05-01,E12000009,South West,4865,2017,True,2017_publishedoutputannual2017final.xls
2017-06-01,E12000009,South West,4650,2017,True,2017_publishedoutputannual2017final.xls
2017-07-01,E12000009,South West,4149,2017,True,2017_publishedoutputannual2017final.xls
2017-08-01,E12000009,South West,4455,2017,True,2017_publishedoutputannual2017final.xls
2017-09-01,E12000009,South West,4379,2017,True,2017_publishedoutputannual2017final.xls
2017-10-01,E12000009,South West,4671,2017,True,2017_publishedoutputannual2017final.xls
2017-11-01,E12000009,South West,4942,2017,True,2017_publishedoutputannual2017final.xls
2017-12-01,E12000009,South West,4772,2017,True,2017_publishedoutputannual2017final.xls
2018-01-01,E12000009,South West,6779,2018,True,2018_publishedannual2018.xls
2018-02-01,E12000009,South West,5329,2018,True,2018_publishedannual2018.xls
2018-03-01,E12000009,South West,5552,2018,True,2018_publishedannual2018.xls
2018-04-01,E12000009,South West,5015,2018,True,2018_publishedannual2018.xls
2018-05-01,E12000009,South West,4499,2018,True,2018_publishedannual2018.xls
2018-06-01,E12000009,South West,4341,2018,True,2018_publishedannual2018.xls
2018-07-01,E12000009,South West,4310,2018,True,2018_publishedannual2018.xls
2018-08-01,E12000009,South West,4217,2018,True,2018_publishedannual2018.xls
2018-09-01,E12000009,South West,3949,2018,True,2018_publishedannual2018.xls
2018-10-01,E12000009,South West,4728,2018,True,2018_publishedannual2018.xls
2018-11-01,E12000009,South West,4691,2018,True,2018_publishedannual2018.xls
2018-12-01,E12000009,South West,4417,2018,True,2018_publishedannual2018.xls
2019-01-01,E12000009,South West,5760,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-02-01,E12000009,South West,4816,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-03-01,E12000009,South West,4714,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-04-01,E12000009,South West,4553,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-05-01,E12000009,South West,4769,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-06-01,E12000009,South West,4205,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-07-01,E12000009,South West,4516,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-08-01,E12000009,South West,4080,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-09-01,E12000009,South West,4231,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-10-01,E12000009,South West,4897,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-11-01,E12000009,South West,4814,2019,True,2019_annual2019publishedoutputrefresh.xls
2019-12-01,E12000009,South West,4946,2019,True,2019_annual2019publishedoutputrefresh.xls
2020-01-01,E12000009,South West,6055,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-02-01,E12000009,South West,4586,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-03-01,E12000009,South West,5129,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-04-01,E12000009,South West,7596,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-05-01,E12000009,South West,5130,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-06-01,E12000009,South West,4500,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-07-01,E12000009,South West,4369,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-08-01,E12000009,South West,3945,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-09-01,E12000009,South West,4555,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-10-01,E12000009,South West,4761,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-11-01,E12000009,South West,5000,2020,True,2020_annual2020publishedoutputrefresh.xls
2020-12-01,E12000009,South West,5539,2020,True,2020_annual2020publishedoutputrefresh.xls
2021-01-01,E12000009,South West,6634,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-02-01,E12000009,South West,5780,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-03-01,E12000009,South West,5138,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-04-01,E12000009,South West,4451,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-05-01,E12000009,South West,3980,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-06-01,E12000009,South West,4453,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-07-01,E12000009,South West,4770,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-08-01,E12000009,South West,4714,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-09-01,E12000009,South West,5227,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-10-01,E12000009,South West,5021,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-11-01,E12000009,South West,5386,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2021-12-01,E12000009,South West,5695,2021,True,2021_deathsregisteredmonthly2021finalised.xlsx
2022-01-01,E12000009,South West,5472,2022,True,2022_processorannualdeaths2022.xlsx
2022-02-01,E12000009,South West,5032,2022,True,2022_processorannualdeaths2022.xlsx
2022-03-01,E12000009,South West,5421,2022,True,2022_processorannualdeaths2022.xlsx
2022-04-01,E12000009,South West,5134,2022,True,2022_processorannualdeaths2022.xlsx
2022-05-01,E12000009,South West,5413,2022,True,2022_processorannualdeaths2022.xlsx
2022-06-01,E12000009,South West,4735,2022,True,2022_processorannualdeaths2022.xlsx
2022-07-01,E12000009,South West,4868,2022,True,2022_processorannualdeaths2022.xlsx
2022-08-01,E12000009,South West,5221,2022,True,2022_processorannualdeaths2022.xlsx
2022-09-01,E12000009,South West,5013,2022,True,2022_processorannualdeaths2022.xlsx
2022-10-01,E12000009,South West,5223,2022,True,2022_processorannualdeaths2022.xlsx
2022-11-01,E12000009,South West,5504,2022,True,2022_processorannualdeaths2022.xlsx
2022-12-01,E12000009,South West,5510,2022,True,2022_processorannualdeaths2022.xlsx
2023-01-01,E12000009,South West,7276,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-02-01,E12000009,South West,5459,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-03-01,E12000009,South West,5864,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-04-01,E12000009,South West,4892,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-05-01,E12000009,South West,5308,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-06-01,E12000009,South West,4973,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-07-01,E12000009,South West,4410,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-08-01,E12000009,South West,4790,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-09-01,E12000009,South West,4685,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-10-01,E12000009,South West,5025,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-11-01,E12000009,South West,5360,2023,True,2023_monthlydeathsfinalised2023.xlsx
2023-12-01,E12000009,South West,4920,2023,True,2023_monthlydeathsfinalised2023.xlsx
2024-01-01,E12000009,South West,6374,2024,True,2024_monthlydeaths2024final1.xlsx
2024-02-01,E12000009,South West,5547,2024,True,2024_monthlydeaths2024final1.xlsx
2024-03-01,E12000009,South West,4894,2024,True,2024_monthlydeaths2024final1.xlsx
2024-04-01,E12000009,South West,5433,2024,True,2024_monthlydeaths2024final1.xlsx
2024-05-01,E12000009,South West,5040,2024,True,2024_monthlydeaths2024final1.xlsx
2024-06-01,E12000009,South West,4562,2024,True,2024_monthlydeaths2024final1.xlsx
2024-07-01,E12000009,South West,5057,2024,True,2024_monthlydeaths2024final1.xlsx
2024-08-01,E12000009,South West,4446,2024,True,2024_monthlydeaths2024final1.xlsx
